time,price,value
2025-05-15T15:35:00.000Z,3.795,9179604
2025-05-15T15:35:00.000Z,3.8,9709423
2025-05-15T15:35:00.000Z,3.805,6928823
2025-05-15T15:35:00.000Z,3.81,8549723
2025-05-15T15:35:00.000Z,3.815,9241496
2025-05-15T15:35:00.000Z,3.82,8416369
2025-05-15T15:35:00.000Z,3.825,10102103
2025-05-15T15:35:00.000Z,3.83,9320009
2025-05-15T15:35:00.000Z,3.835,10355716
2025-05-15T15:35:00.000Z,3.84,8250781
2025-05-15T15:35:00.000Z,3.845,6926957
2025-05-15T15:35:00.000Z,3.85,5071749
2025-05-15T15:35:00.000Z,3.855,5224322
2025-05-15T15:35:00.000Z,3.86,5725892
2025-05-15T15:35:00.000Z,3.865,5314452
2025-05-15T15:35:00.000Z,3.87,6401795
2025-05-15T15:35:00.000Z,3.875,7695243
2025-05-15T15:35:00.000Z,3.88,6151294
2025-05-15T15:35:00.000Z,3.885,5012000
2025-05-15T15:35:00.000Z,3.89,6997428
2025-05-15T15:35:00.000Z,3.895,7433168
2025-05-15T15:35:00.000Z,3.9,7014830
2025-05-15T15:35:00.000Z,3.905,6194131
2025-05-15T15:35:00.000Z,3.91,5754583
2025-05-15T15:35:00.000Z,3.915,3872469
2025-05-15T15:35:00.000Z,3.92,3842354
2025-05-15T15:35:00.000Z,3.925,2143416
2025-05-15T15:35:00.000Z,3.93,1714872
2025-05-15T15:35:00.000Z,3.935,1212597
2025-05-15T15:35:00.000Z,3.94,1087303
2025-05-15T15:35:00.000Z,3.945,2015289
2025-05-15T15:35:00.000Z,3.95,2859858
2025-05-15T15:35:00.000Z,3.955,2582638
2025-05-15T15:35:00.000Z,3.96,-1652982
2025-05-15T15:35:00.000Z,3.965,-1029440
2025-05-15T15:35:00.000Z,3.97,4558773
2025-05-15T15:35:00.000Z,3.975,6088418
2025-05-15T15:35:00.000Z,3.98,4958799
2025-05-15T15:35:00.000Z,3.985,3584620
2025-05-15T15:35:00.000Z,3.99,2452971
2025-05-15T15:35:00.000Z,3.995,1712081
2025-05-15T15:35:00.000Z,4,183846
2025-05-15T15:35:00.000Z,4.005,301838
2025-05-15T15:35:00.000Z,4.01,319523
2025-05-15T15:35:00.000Z,4.015,288888
2025-05-15T15:35:00.000Z,4.02,-524489
2025-05-15T15:35:00.000Z,4.025,-94166
2025-05-15T15:35:00.000Z,4.03,-7360
2025-05-15T15:35:00.000Z,4.035,134374
2025-05-15T15:35:00.000Z,4.04,532594
2025-05-15T15:35:00.000Z,4.045,428506
2025-05-15T15:35:00.000Z,4.05,1114887
2025-05-15T15:35:00.000Z,4.055,790401
2025-05-15T15:35:00.000Z,4.06,671082
2025-05-15T15:35:00.000Z,4.065,656112
2025-05-15T15:35:00.000Z,4.07,474497
2025-05-15T15:35:00.000Z,4.075,15821
2025-05-15T15:40:00.000Z,3.53,111181
2025-05-15T15:40:00.000Z,3.535,295874
2025-05-15T15:40:00.000Z,3.54,388210
2025-05-15T15:40:00.000Z,3.545,1084569
2025-05-15T15:40:00.000Z,3.55,1086196
2025-05-15T15:40:00.000Z,3.555,1499215
2025-05-15T15:40:00.000Z,3.56,1347446
2025-05-15T15:40:00.000Z,3.565,1423829
2025-05-15T15:40:00.000Z,3.57,1492634
2025-05-15T15:40:00.000Z,3.575,3921162
2025-05-15T15:40:00.000Z,3.58,3944117
2025-05-15T15:40:00.000Z,3.585,3552503
2025-05-15T15:40:00.000Z,3.59,4135038
2025-05-15T15:40:00.000Z,3.595,4220118
2025-05-15T15:40:00.000Z,3.6,5894992
2025-05-15T15:40:00.000Z,3.605,7533182
2025-05-15T15:40:00.000Z,3.61,5973978
2025-05-15T15:40:00.000Z,3.615,6165292
2025-05-15T15:40:00.000Z,3.62,4562759
2025-05-15T15:40:00.000Z,3.625,4094779
2025-05-15T15:40:00.000Z,3.63,5278085
2025-05-15T15:40:00.000Z,3.635,5619356
2025-05-15T15:40:00.000Z,3.64,1400934
2025-05-15T15:40:00.000Z,3.645,1093017
2025-05-15T15:40:00.000Z,3.65,935213
2025-05-15T15:40:00.000Z,3.655,1179437
2025-05-15T15:40:00.000Z,3.66,822026
2025-05-15T15:40:00.000Z,3.665,1357965
2025-05-15T15:40:00.000Z,3.67,707359
2025-05-15T15:40:00.000Z,3.675,702504
2025-05-15T15:40:00.000Z,3.68,952870
2025-05-15T15:40:00.000Z,3.685,749686
2025-05-15T15:40:00.000Z,3.69,1101885
2025-05-15T15:40:00.000Z,3.695,375178
2025-05-15T15:40:00.000Z,3.7,500818
2025-05-15T15:40:00.000Z,3.705,464634
2025-05-15T15:40:00.000Z,3.71,704003
2025-05-15T15:40:00.000Z,3.715,1168812
2025-05-15T15:40:00.000Z,3.72,942524
2025-05-15T15:40:00.000Z,3.725,1319686
2025-05-15T15:40:00.000Z,3.73,649814
2025-05-15T15:40:00.000Z,3.735,860219
2025-05-15T15:40:00.000Z,3.74,1048130
2025-05-15T15:40:00.000Z,3.745,633532
2025-05-15T15:40:00.000Z,3.75,46972
2025-05-15T15:40:00.000Z,3.755,53638
2025-05-15T15:40:00.000Z,3.76,190090
2025-05-15T15:40:00.000Z,3.765,276558
2025-05-15T15:40:00.000Z,3.77,7003
2025-05-15T15:40:00.000Z,3.775,0
2025-05-15T15:40:00.000Z,3.78,0
2025-05-15T15:40:00.000Z,3.785,6087935
2025-05-15T15:40:00.000Z,3.79,7694405
2025-05-15T15:40:00.000Z,3.795,9334126
2025-05-15T15:40:00.000Z,3.8,9779558
2025-05-15T15:40:00.000Z,3.805,7034238
2025-05-15T15:40:00.000Z,3.81,8770331
2025-05-15T15:40:00.000Z,3.815,9690666
2025-05-15T15:40:00.000Z,3.82,8433309
2025-05-15T15:40:00.000Z,3.825,10102103
2025-05-15T15:40:00.000Z,3.83,9320009
2025-05-15T15:40:00.000Z,3.835,10355716
2025-05-15T15:40:00.000Z,3.84,8250781
2025-05-15T15:40:00.000Z,3.845,6926957
2025-05-15T15:40:00.000Z,3.85,5071749
2025-05-15T15:40:00.000Z,3.855,5224322
2025-05-15T15:40:00.000Z,3.86,5749650
2025-05-15T15:40:00.000Z,3.865,5507400
2025-05-15T15:40:00.000Z,3.87,6530331
2025-05-15T15:40:00.000Z,3.875,7761900
2025-05-15T15:40:00.000Z,3.88,6262770
2025-05-15T15:40:00.000Z,3.885,5249409
2025-05-15T15:40:00.000Z,3.89,7438011
2025-05-15T15:40:00.000Z,3.895,7448421
2025-05-15T15:40:00.000Z,3.9,7014830
2025-05-15T15:40:00.000Z,3.905,6194131
2025-05-15T15:40:00.000Z,3.91,5754583
2025-05-15T15:40:00.000Z,3.915,3872469
2025-05-15T15:40:00.000Z,3.92,3842354
2025-05-15T15:40:00.000Z,3.925,2143416
2025-05-15T15:40:00.000Z,3.93,1714872
2025-05-15T15:40:00.000Z,3.935,1212597
2025-05-15T15:40:00.000Z,3.94,1087303
2025-05-15T15:40:00.000Z,3.945,2015289
2025-05-15T15:40:00.000Z,3.95,2859858
2025-05-15T15:40:00.000Z,3.955,2582638
2025-05-15T15:40:00.000Z,3.96,-1652982
2025-05-15T15:40:00.000Z,3.965,-1029440
2025-05-15T15:40:00.000Z,3.97,4558773
2025-05-15T15:40:00.000Z,3.975,6088418
2025-05-15T15:40:00.000Z,3.98,4958799
2025-05-15T15:40:00.000Z,3.985,3584620
2025-05-15T15:40:00.000Z,3.99,2452971
2025-05-15T15:40:00.000Z,3.995,1712081
2025-05-15T15:40:00.000Z,4,183846
2025-05-15T15:40:00.000Z,4.005,301838
2025-05-15T15:40:00.000Z,4.01,319523
2025-05-15T15:40:00.000Z,4.015,288888
2025-05-15T15:40:00.000Z,4.02,-524489
2025-05-15T15:40:00.000Z,4.025,-94166
2025-05-15T15:40:00.000Z,4.03,-7360
2025-05-15T15:40:00.000Z,4.035,134374
2025-05-15T15:40:00.000Z,4.04,532594
2025-05-15T15:40:00.000Z,4.045,428506
2025-05-15T15:40:00.000Z,4.05,1114887
2025-05-15T15:40:00.000Z,4.055,790401
2025-05-15T15:40:00.000Z,4.06,671082
2025-05-15T15:40:00.000Z,4.065,656112
2025-05-15T15:40:00.000Z,4.07,474497
2025-05-15T15:40:00.000Z,4.075,15821
2025-05-15T15:45:00.000Z,3.53,111181
2025-05-15T15:45:00.000Z,3.535,295874
2025-05-15T15:45:00.000Z,3.54,388210
2025-05-15T15:45:00.000Z,3.545,1084569
2025-05-15T15:45:00.000Z,3.55,1086196
2025-05-15T15:45:00.000Z,3.555,1499215
2025-05-15T15:45:00.000Z,3.56,1347446
2025-05-15T15:45:00.000Z,3.565,1423829
2025-05-15T15:45:00.000Z,3.57,1492634
2025-05-15T15:45:00.000Z,3.575,3921162
2025-05-15T15:45:00.000Z,3.58,3944117
2025-05-15T15:45:00.000Z,3.585,3552503
2025-05-15T15:45:00.000Z,3.59,4135038
2025-05-15T15:45:00.000Z,3.595,4220118
2025-05-15T15:45:00.000Z,3.6,5894992
2025-05-15T15:45:00.000Z,3.605,7533182
2025-05-15T15:45:00.000Z,3.61,5973978
2025-05-15T15:45:00.000Z,3.615,6165292
2025-05-15T15:45:00.000Z,3.62,4562759
2025-05-15T15:45:00.000Z,3.625,4094779
2025-05-15T15:45:00.000Z,3.63,5278085
2025-05-15T15:45:00.000Z,3.635,5619356
2025-05-15T15:45:00.000Z,3.64,1400934
2025-05-15T15:45:00.000Z,3.645,1093017
2025-05-15T15:45:00.000Z,3.65,935213
2025-05-15T15:45:00.000Z,3.655,1185060
2025-05-15T15:45:00.000Z,3.66,1029890
2025-05-15T15:45:00.000Z,3.665,1595871
2025-05-15T15:45:00.000Z,3.67,970297
2025-05-15T15:45:00.000Z,3.675,890942
2025-05-15T15:45:00.000Z,3.68,1183683
2025-05-15T15:45:00.000Z,3.685,916414
2025-05-15T15:45:00.000Z,3.69,1101885
2025-05-15T15:45:00.000Z,3.695,375178
2025-05-15T15:45:00.000Z,3.7,500818
2025-05-15T15:45:00.000Z,3.705,464634
2025-05-15T15:45:00.000Z,3.71,704003
2025-05-15T15:45:00.000Z,3.715,1168812
2025-05-15T15:45:00.000Z,3.72,942524
2025-05-15T15:45:00.000Z,3.725,1319686
2025-05-15T15:45:00.000Z,3.73,649829
2025-05-15T15:45:00.000Z,3.735,1041925
2025-05-15T15:45:00.000Z,3.74,1190461
2025-05-15T15:45:00.000Z,3.745,925239
2025-05-15T15:45:00.000Z,3.75,317422
2025-05-15T15:45:00.000Z,3.755,188732
2025-05-15T15:45:00.000Z,3.76,659468
2025-05-15T15:45:00.000Z,3.765,412128
2025-05-15T15:45:00.000Z,3.77,235320
2025-05-15T15:45:00.000Z,3.775,200004
2025-05-15T15:45:00.000Z,3.78,197289
2025-05-15T15:45:00.000Z,3.785,53640
2025-05-15T15:45:00.000Z,3.79,0
2025-05-15T15:45:00.000Z,3.795,24
2025-05-15T15:45:00.000Z,3.8,68291
2025-05-15T15:45:00.000Z,3.805,7139590
2025-05-15T15:45:00.000Z,3.81,9273986
2025-05-15T15:45:00.000Z,3.815,9872874
2025-05-15T15:45:00.000Z,3.82,8631886
2025-05-15T15:45:00.000Z,3.825,10242682
2025-05-15T15:45:00.000Z,3.83,9424288
2025-05-15T15:45:00.000Z,3.835,10637886
2025-05-15T15:45:00.000Z,3.84,8250830
2025-05-15T15:45:00.000Z,3.845,6926957
2025-05-15T15:45:00.000Z,3.85,5071749
2025-05-15T15:45:00.000Z,3.855,5224322
2025-05-15T15:45:00.000Z,3.86,5749650
2025-05-15T15:45:00.000Z,3.865,5507400
2025-05-15T15:45:00.000Z,3.87,6530331
2025-05-15T15:45:00.000Z,3.875,7761900
2025-05-15T15:45:00.000Z,3.88,6262773
2025-05-15T15:45:00.000Z,3.885,5500356
2025-05-15T15:45:00.000Z,3.89,7603244
2025-05-15T15:45:00.000Z,3.895,7650196
2025-05-15T15:45:00.000Z,3.9,7149794
2025-05-15T15:45:00.000Z,3.905,6305243
2025-05-15T15:45:00.000Z,3.91,6045813
2025-05-15T15:45:00.000Z,3.915,3872479
2025-05-15T15:45:00.000Z,3.92,3842355
2025-05-15T15:45:00.000Z,3.925,2143416
2025-05-15T15:45:00.000Z,3.93,1714872
2025-05-15T15:45:00.000Z,3.935,1212597
2025-05-15T15:45:00.000Z,3.94,1087303
2025-05-15T15:45:00.000Z,3.945,2015289
2025-05-15T15:45:00.000Z,3.95,2859858
2025-05-15T15:45:00.000Z,3.955,2582638
2025-05-15T15:45:00.000Z,3.96,-1652982
2025-05-15T15:45:00.000Z,3.965,-1029440
2025-05-15T15:45:00.000Z,3.97,4558773
2025-05-15T15:45:00.000Z,3.975,6088418
2025-05-15T15:45:00.000Z,3.98,4958799
2025-05-15T15:45:00.000Z,3.985,3584620
2025-05-15T15:45:00.000Z,3.99,2452971
2025-05-15T15:45:00.000Z,3.995,1712081
2025-05-15T15:45:00.000Z,4,183846
2025-05-15T15:45:00.000Z,4.005,301838
2025-05-15T15:45:00.000Z,4.01,319523
2025-05-15T15:45:00.000Z,4.015,288888
2025-05-15T15:45:00.000Z,4.02,-524489
2025-05-15T15:45:00.000Z,4.025,-94166
2025-05-15T15:45:00.000Z,4.03,-7360
2025-05-15T15:45:00.000Z,4.035,134374
2025-05-15T15:45:00.000Z,4.04,532594
2025-05-15T15:45:00.000Z,4.045,428506
2025-05-15T15:45:00.000Z,4.05,1114887
2025-05-15T15:45:00.000Z,4.055,790401
2025-05-15T15:45:00.000Z,4.06,671082
2025-05-15T15:45:00.000Z,4.065,656112
2025-05-15T15:45:00.000Z,4.07,474497
2025-05-15T15:45:00.000Z,4.075,15821
2025-05-15T15:50:00.000Z,3.53,111181
2025-05-15T15:50:00.000Z,3.535,295874
2025-05-15T15:50:00.000Z,3.54,388210
2025-05-15T15:50:00.000Z,3.545,1084569
2025-05-15T15:50:00.000Z,3.55,1086196
2025-05-15T15:50:00.000Z,3.555,1499215
2025-05-15T15:50:00.000Z,3.56,1347446
2025-05-15T15:50:00.000Z,3.565,1423829
2025-05-15T15:50:00.000Z,3.57,1492634
2025-05-15T15:50:00.000Z,3.575,3921162
2025-05-15T15:50:00.000Z,3.58,3944117
2025-05-15T15:50:00.000Z,3.585,3552503
2025-05-15T15:50:00.000Z,3.59,4135038
2025-05-15T15:50:00.000Z,3.595,4220118
2025-05-15T15:50:00.000Z,3.6,5894992
2025-05-15T15:50:00.000Z,3.605,7533182
2025-05-15T15:50:00.000Z,3.61,5973978
2025-05-15T15:50:00.000Z,3.615,6165292
2025-05-15T15:50:00.000Z,3.62,4562759
2025-05-15T15:50:00.000Z,3.625,4094779
2025-05-15T15:50:00.000Z,3.63,5278085
2025-05-15T15:50:00.000Z,3.635,5619356
2025-05-15T15:50:00.000Z,3.64,1400934
2025-05-15T15:50:00.000Z,3.645,1093017
2025-05-15T15:50:00.000Z,3.65,935213
2025-05-15T15:50:00.000Z,3.655,1185060
2025-05-15T15:50:00.000Z,3.66,1029890
2025-05-15T15:50:00.000Z,3.665,1595871
2025-05-15T15:50:00.000Z,3.67,972877
2025-05-15T15:50:00.000Z,3.675,1054345
2025-05-15T15:50:00.000Z,3.68,1683035
2025-05-15T15:50:00.000Z,3.685,1027065
2025-05-15T15:50:00.000Z,3.69,1101885
2025-05-15T15:50:00.000Z,3.695,375178
2025-05-15T15:50:00.000Z,3.7,500818
2025-05-15T15:50:00.000Z,3.705,464634
2025-05-15T15:50:00.000Z,3.71,704003
2025-05-15T15:50:00.000Z,3.715,1168812
2025-05-15T15:50:00.000Z,3.72,942524
2025-05-15T15:50:00.000Z,3.725,1319686
2025-05-15T15:50:00.000Z,3.73,649829
2025-05-15T15:50:00.000Z,3.735,1041925
2025-05-15T15:50:00.000Z,3.74,1190461
2025-05-15T15:50:00.000Z,3.745,925251
2025-05-15T15:50:00.000Z,3.75,372411
2025-05-15T15:50:00.000Z,3.755,669277
2025-05-15T15:50:00.000Z,3.76,916100
2025-05-15T15:50:00.000Z,3.765,412129
2025-05-15T15:50:00.000Z,3.77,235325
2025-05-15T15:50:00.000Z,3.775,234562
2025-05-15T15:50:00.000Z,3.78,666920
2025-05-15T15:50:00.000Z,3.785,292540
2025-05-15T15:50:00.000Z,3.79,0
2025-05-15T15:50:00.000Z,3.795,0
2025-05-15T15:50:00.000Z,3.8,0
2025-05-15T15:50:00.000Z,3.805,7646279
2025-05-15T15:50:00.000Z,3.81,9512073
2025-05-15T15:50:00.000Z,3.815,9891360
2025-05-15T15:50:00.000Z,3.82,8631890
2025-05-15T15:50:00.000Z,3.825,10292215
2025-05-15T15:50:00.000Z,3.83,9932631
2025-05-15T15:50:00.000Z,3.835,10875208
2025-05-15T15:50:00.000Z,3.84,8273504
2025-05-15T15:50:00.000Z,3.845,6926957
2025-05-15T15:50:00.000Z,3.85,5071749
2025-05-15T15:50:00.000Z,3.855,5224322
2025-05-15T15:50:00.000Z,3.86,5749650
2025-05-15T15:50:00.000Z,3.865,5507400
2025-05-15T15:50:00.000Z,3.87,6530331
2025-05-15T15:50:00.000Z,3.875,7761900
2025-05-15T15:50:00.000Z,3.88,6262773
2025-05-15T15:50:00.000Z,3.885,5500356
2025-05-15T15:50:00.000Z,3.89,7603244
2025-05-15T15:50:00.000Z,3.895,7650196
2025-05-15T15:50:00.000Z,3.9,7196240
2025-05-15T15:50:00.000Z,3.905,6817146
2025-05-15T15:50:00.000Z,3.91,6290618
2025-05-15T15:50:00.000Z,3.915,3903271
2025-05-15T15:50:00.000Z,3.92,3842355
2025-05-15T15:50:00.000Z,3.925,2143416
2025-05-15T15:50:00.000Z,3.93,1714872
2025-05-15T15:50:00.000Z,3.935,1212597
2025-05-15T15:50:00.000Z,3.94,1087303
2025-05-15T15:50:00.000Z,3.945,2015289
2025-05-15T15:50:00.000Z,3.95,2859858
2025-05-15T15:50:00.000Z,3.955,2582638
2025-05-15T15:50:00.000Z,3.96,-1652982
2025-05-15T15:50:00.000Z,3.965,-1029440
2025-05-15T15:50:00.000Z,3.97,4558773
2025-05-15T15:50:00.000Z,3.975,6088418
2025-05-15T15:50:00.000Z,3.98,4958799
2025-05-15T15:50:00.000Z,3.985,3584620
2025-05-15T15:50:00.000Z,3.99,2452971
2025-05-15T15:50:00.000Z,3.995,1712081
2025-05-15T15:50:00.000Z,4,183846
2025-05-15T15:50:00.000Z,4.005,301838
2025-05-15T15:50:00.000Z,4.01,319523
2025-05-15T15:50:00.000Z,4.015,288888
2025-05-15T15:50:00.000Z,4.02,-524489
2025-05-15T15:50:00.000Z,4.025,-94166
2025-05-15T15:50:00.000Z,4.03,-7360
2025-05-15T15:50:00.000Z,4.035,134374
2025-05-15T15:50:00.000Z,4.04,532594
2025-05-15T15:50:00.000Z,4.045,428506
2025-05-15T15:50:00.000Z,4.05,1114887
2025-05-15T15:50:00.000Z,4.055,790401
2025-05-15T15:50:00.000Z,4.06,671082
2025-05-15T15:50:00.000Z,4.065,656112
2025-05-15T15:50:00.000Z,4.07,474497
2025-05-15T15:50:00.000Z,4.075,15821
2025-05-15T15:55:00.000Z,3.53,111181
2025-05-15T15:55:00.000Z,3.535,295874
2025-05-15T15:55:00.000Z,3.54,388210
2025-05-15T15:55:00.000Z,3.545,1084569
2025-05-15T15:55:00.000Z,3.55,1086196
2025-05-15T15:55:00.000Z,3.555,1499215
2025-05-15T15:55:00.000Z,3.56,1347446
2025-05-15T15:55:00.000Z,3.565,1423829
2025-05-15T15:55:00.000Z,3.57,1492634
2025-05-15T15:55:00.000Z,3.575,3921162
2025-05-15T15:55:00.000Z,3.58,3944117
2025-05-15T15:55:00.000Z,3.585,3552503
2025-05-15T15:55:00.000Z,3.59,4135038
2025-05-15T15:55:00.000Z,3.595,4220118
2025-05-15T15:55:00.000Z,3.6,5894992
2025-05-15T15:55:00.000Z,3.605,7533182
2025-05-15T15:55:00.000Z,3.61,5973978
2025-05-15T15:55:00.000Z,3.615,6165292
2025-05-15T15:55:00.000Z,3.62,4562759
2025-05-15T15:55:00.000Z,3.625,4094779
2025-05-15T15:55:00.000Z,3.63,5278085
2025-05-15T15:55:00.000Z,3.635,5619356
2025-05-15T15:55:00.000Z,3.64,1400934
2025-05-15T15:55:00.000Z,3.645,1093017
2025-05-15T15:55:00.000Z,3.65,935213
2025-05-15T15:55:00.000Z,3.655,1185060
2025-05-15T15:55:00.000Z,3.66,1029890
2025-05-15T15:55:00.000Z,3.665,1599723
2025-05-15T15:55:00.000Z,3.67,1232797
2025-05-15T15:55:00.000Z,3.675,1177043
2025-05-15T15:55:00.000Z,3.68,1709642
2025-05-15T15:55:00.000Z,3.685,1027065
2025-05-15T15:55:00.000Z,3.69,1101885
2025-05-15T15:55:00.000Z,3.695,375178
2025-05-15T15:55:00.000Z,3.7,500818
2025-05-15T15:55:00.000Z,3.705,464634
2025-05-15T15:55:00.000Z,3.71,704003
2025-05-15T15:55:00.000Z,3.715,1168812
2025-05-15T15:55:00.000Z,3.72,942524
2025-05-15T15:55:00.000Z,3.725,1319686
2025-05-15T15:55:00.000Z,3.73,649829
2025-05-15T15:55:00.000Z,3.735,1041925
2025-05-15T15:55:00.000Z,3.74,1190487
2025-05-15T15:55:00.000Z,3.745,1153000
2025-05-15T15:55:00.000Z,3.75,526001
2025-05-15T15:55:00.000Z,3.755,709588
2025-05-15T15:55:00.000Z,3.76,916105
2025-05-15T15:55:00.000Z,3.765,412132
2025-05-15T15:55:00.000Z,3.77,444220
2025-05-15T15:55:00.000Z,3.775,399234
2025-05-15T15:55:00.000Z,3.78,19635
2025-05-15T15:55:00.000Z,3.785,0
2025-05-15T15:55:00.000Z,3.79,0
2025-05-15T15:55:00.000Z,3.795,492888
2025-05-15T15:55:00.000Z,3.8,246176
2025-05-15T15:55:00.000Z,3.805,7983595
2025-05-15T15:55:00.000Z,3.81,9517137
2025-05-15T15:55:00.000Z,3.815,9891363
2025-05-15T15:55:00.000Z,3.82,9124883
2025-05-15T15:55:00.000Z,3.825,10542877
2025-05-15T15:55:00.000Z,3.83,10272166
2025-05-15T15:55:00.000Z,3.835,10880556
2025-05-15T15:55:00.000Z,3.84,8273504
2025-05-15T15:55:00.000Z,3.845,6926957
2025-05-15T15:55:00.000Z,3.85,5071749
2025-05-15T15:55:00.000Z,3.855,5224322
2025-05-15T15:55:00.000Z,3.86,5749650
2025-05-15T15:55:00.000Z,3.865,5507400
2025-05-15T15:55:00.000Z,3.87,6530331
2025-05-15T15:55:00.000Z,3.875,7761900
2025-05-15T15:55:00.000Z,3.88,6262773
2025-05-15T15:55:00.000Z,3.885,5500356
2025-05-15T15:55:00.000Z,3.89,7603244
2025-05-15T15:55:00.000Z,3.895,8160196
2025-05-15T15:55:00.000Z,3.9,7433378
2025-05-15T15:55:00.000Z,3.905,7173865
2025-05-15T15:55:00.000Z,3.91,6296654
2025-05-15T15:55:00.000Z,3.915,3903271
2025-05-15T15:55:00.000Z,3.92,3842355
2025-05-15T15:55:00.000Z,3.925,2143416
2025-05-15T15:55:00.000Z,3.93,1714872
2025-05-15T15:55:00.000Z,3.935,1212597
2025-05-15T15:55:00.000Z,3.94,1087303
2025-05-15T15:55:00.000Z,3.945,2015289
2025-05-15T15:55:00.000Z,3.95,2859858
2025-05-15T15:55:00.000Z,3.955,2582638
2025-05-15T15:55:00.000Z,3.96,-1652982
2025-05-15T15:55:00.000Z,3.965,-1029440
2025-05-15T15:55:00.000Z,3.97,4558773
2025-05-15T15:55:00.000Z,3.975,6088418
2025-05-15T15:55:00.000Z,3.98,4958799
2025-05-15T15:55:00.000Z,3.985,3584620
2025-05-15T15:55:00.000Z,3.99,2452971
2025-05-15T15:55:00.000Z,3.995,1712081
2025-05-15T15:55:00.000Z,4,183846
2025-05-15T15:55:00.000Z,4.005,301838
2025-05-15T15:55:00.000Z,4.01,319523
2025-05-15T15:55:00.000Z,4.015,288888
2025-05-15T15:55:00.000Z,4.02,-524489
2025-05-15T15:55:00.000Z,4.025,-94166
2025-05-15T15:55:00.000Z,4.03,-7360
2025-05-15T15:55:00.000Z,4.035,134374
2025-05-15T15:55:00.000Z,4.04,532594
2025-05-15T15:55:00.000Z,4.045,428506
2025-05-15T15:55:00.000Z,4.05,1114887
2025-05-15T15:55:00.000Z,4.055,790401
2025-05-15T15:55:00.000Z,4.06,671082
2025-05-15T15:55:00.000Z,4.065,656112
2025-05-15T15:55:00.000Z,4.07,474497
2025-05-15T15:55:00.000Z,4.075,15821
2025-05-15T16:00:00.000Z,3.53,111181
2025-05-15T16:00:00.000Z,3.535,295874
2025-05-15T16:00:00.000Z,3.54,388210
2025-05-15T16:00:00.000Z,3.545,1084569
2025-05-15T16:00:00.000Z,3.55,1086196
2025-05-15T16:00:00.000Z,3.555,1499215
2025-05-15T16:00:00.000Z,3.56,1347446
2025-05-15T16:00:00.000Z,3.565,1423829
2025-05-15T16:00:00.000Z,3.57,1492634
2025-05-15T16:00:00.000Z,3.575,3921162
2025-05-15T16:00:00.000Z,3.58,3944117
2025-05-15T16:00:00.000Z,3.585,3552503
2025-05-15T16:00:00.000Z,3.59,4135038
2025-05-15T16:00:00.000Z,3.595,4220118
2025-05-15T16:00:00.000Z,3.6,5894992
2025-05-15T16:00:00.000Z,3.605,7533182
2025-05-15T16:00:00.000Z,3.61,5973978
2025-05-15T16:00:00.000Z,3.615,6165292
2025-05-15T16:00:00.000Z,3.62,4562759
2025-05-15T16:00:00.000Z,3.625,4094779
2025-05-15T16:00:00.000Z,3.63,5278085
2025-05-15T16:00:00.000Z,3.635,5619356
2025-05-15T16:00:00.000Z,3.64,1400934
2025-05-15T16:00:00.000Z,3.645,1093017
2025-05-15T16:00:00.000Z,3.65,935214
2025-05-15T16:00:00.000Z,3.655,1185061
2025-05-15T16:00:00.000Z,3.66,1106931
2025-05-15T16:00:00.000Z,3.665,1799306
2025-05-15T16:00:00.000Z,3.67,1390007
2025-05-15T16:00:00.000Z,3.675,1292011
2025-05-15T16:00:00.000Z,3.68,1736566
2025-05-15T16:00:00.000Z,3.685,1027065
2025-05-15T16:00:00.000Z,3.69,1101885
2025-05-15T16:00:00.000Z,3.695,375178
2025-05-15T16:00:00.000Z,3.7,500818
2025-05-15T16:00:00.000Z,3.705,464634
2025-05-15T16:00:00.000Z,3.71,704003
2025-05-15T16:00:00.000Z,3.715,1168812
2025-05-15T16:00:00.000Z,3.72,942524
2025-05-15T16:00:00.000Z,3.725,1319686
2025-05-15T16:00:00.000Z,3.73,649829
2025-05-15T16:00:00.000Z,3.735,1081366
2025-05-15T16:00:00.000Z,3.74,1391574
2025-05-15T16:00:00.000Z,3.745,1334549
2025-05-15T16:00:00.000Z,3.75,644697
2025-05-15T16:00:00.000Z,3.755,756522
2025-05-15T16:00:00.000Z,3.76,947055
2025-05-15T16:00:00.000Z,3.765,618881
2025-05-15T16:00:00.000Z,3.77,609434
2025-05-15T16:00:00.000Z,3.775,0
2025-05-15T16:00:00.000Z,3.78,0
2025-05-15T16:00:00.000Z,3.785,36696
2025-05-15T16:00:00.000Z,3.79,456658
2025-05-15T16:00:00.000Z,3.795,93504
2025-05-15T16:00:00.000Z,3.8,332095
2025-05-15T16:00:00.000Z,3.805,8084859
2025-05-15T16:00:00.000Z,3.81,9583565
2025-05-15T16:00:00.000Z,3.815,10350393
2025-05-15T16:00:00.000Z,3.82,9218689
2025-05-15T16:00:00.000Z,3.825,10629287
2025-05-15T16:00:00.000Z,3.83,10374087
2025-05-15T16:00:00.000Z,3.835,10880587
2025-05-15T16:00:00.000Z,3.84,8273505
2025-05-15T16:00:00.000Z,3.845,6926957
2025-05-15T16:00:00.000Z,3.85,5071749
2025-05-15T16:00:00.000Z,3.855,5224322
2025-05-15T16:00:00.000Z,3.86,5749650
2025-05-15T16:00:00.000Z,3.865,5507400
2025-05-15T16:00:00.000Z,3.87,6530331
2025-05-15T16:00:00.000Z,3.875,7761900
